,num_floor,unit_per_floor,price,age,statuse,view,doc_status,north,sought,west,east,floor,area,num_sleep,tel,kitch,service,floor_covering,open,parking,warehouse,balcony,Fireplace,Chiller,Gas,Patio,Pool,Package,Elevator,Cooler,User,Fan coil,Basement,Jacuzzi,Secluded yard,Sauna,Yard,z_اتوبان بابایی,z_استخر,z_ایت,z_بزرگراه بابائی شهرك بهشتی,z_بزرگراه بابائی شهرك شهپریان,z_بنی هاشم,z_تهرانبارس خ محمدخانی,z_تهرانپارس,z_جشنواره,z_حكیمیه,z_خواجه عبدالله,z_دلاوران,z_دماوند,z_رسالت,z_سراج,z_شریعتی,z_شمس آّباد,z_شمیران نو,z_شهرك راه آهن بلواركوهك,z_شهید عراقی,z_شهیدعراقی,z_فرجام,z_قنات كوثر,z_لویزان,z_مجیدیه,z_میدان شاهد,z_نیروی دریایی,z_هروی,z_هنگام,z_پروین
797,5,1,115000000.0,0,3.0,7,6.0,0,1,0,0,2.0,166.0,3,1,5,3,5,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
798,5,2,110000000.0,0,3.0,7,6.0,1,0,0,0,5.0,160.0,3,1,6,3,3,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
799,4,1,46153846.15384615,15,3.0,7,0.0,1,0,0,0,4.0,65.0,1,1,5,1,3,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
800,5,4,68750000.0,12,1.0,7,6.0,1,0,0,0,5.0,80.0,2,1,5,1,3,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
801,5,4,100000000.0,11,3.0,7,6.0,0,1,0,0,4.0,172.5,2,1,5,3,3,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
802,4,2,80000000.0,9,1.0,7,6.0,0,1,0,0,1.0,65.0,2,1,5,1,3,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
803,4,2,56521739.13043478,25,1.0,7,6.0,1,0,0,0,4.0,69.0,2,1,5,2,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
804,4,1,125000000.0,0,3.0,7,6.0,0,1,0,0,2.0,108.0,2,1,5,3,3,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
805,5,4,125000000.0,0,3.0,7,6.0,0,1,0,0,1.0,110.0,2,1,5,3,5,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
806,5,3,85606060.60606061,6,1.0,7,6.0,1,0,0,0,2.0,66.0,1,1,5,3,3,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
807,12,3,119469026.54867257,20,3.0,7,6.0,1,1,0,0,3.0,113.0,3,1,5,3,3,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
808,5,2,89473684.21052632,0,3.0,7,6.0,1,0,0,0,2.0,95.0,2,1,5,3,3,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
809,5,1,120000000.0,0,3.0,7,6.0,1,0,0,0,2.0,150.0,3,1,5,2,3,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
810,5,3,90000000.0,5,3.0,7,6.0,0,1,0,0,3.0,107.0,2,1,6,3,5,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
811,4,2,90350877.19298245,30,3.0,7,6.0,1,0,0,0,2.0,57.0,1,1,2,1,3,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
812,4,1,100000000.0,0,3.0,7,6.0,1,0,0,0,1.0,123.0,3,1,5,3,3,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
813,5,2,100000000.0,0,3.0,7,6.0,0,1,0,0,2.0,142.0,3,1,5,3,5,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
814,5,3,57692307.692307696,17,1.0,7,6.0,1,0,0,0,1.0,52.0,1,1,5,3,6,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
815,4,2,74533333.33333333,17,1.0,7,6.0,1,0,0,0,3.0,75.0,2,1,5,1,5,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
816,4,2,32000000.0,17,1.0,7,0.0,1,0,0,0,-1.0,50.0,1,1,5,1,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
817,4,2,81818181.81818181,17,3.0,7,6.0,0,1,0,0,1.0,55.0,1,1,5,3,3,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
818,4,1,88059701.49253732,5,1.0,7,6.0,0,1,0,0,1.0,67.0,2,1,6,3,3,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
819,4,2,62962962.96296296,20,3.0,5,6.0,0,0,1,0,4.0,54.0,2,1,5,1,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
820,4,1,96153846.15384616,8,1.0,7,6.0,1,0,0,0,1.0,78.0,2,1,5,3,3,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
821,4,1,85000000.0,12,1.0,7,6.0,1,0,0,0,3.0,71.0,2,1,5,3,5,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
822,3,3,82352941.1764706,30,3.0,7,6.0,1,0,0,0,1.0,119.0,2,1,5,3,3,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
823,19,8,93684210.5263158,1,1.0,-1,4.0,0,1,0,0,1.8975966562173459,95.0,2,1,6,3,3,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
824,11,4,120000000.0,0,3.0,7,6.0,1,0,0,0,10.0,172.5,3,1,5,3,3,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
825,5,2,110000000.0,1,3.0,7,6.0,1,0,0,0,2.0,146.0,3,1,4,3,5,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
826,3,1,110000000.0,30,1.0,7,6.0,0,1,0,0,-1.0,120.0,2,2,5,1,5,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
827,4,2,57377049.18032787,22,1.0,7,6.0,0,1,0,0,3.0,61.0,2,1,5,1,3,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
828,5,4,112087912.08791208,19,1.0,7,6.0,1,0,0,0,2.0,91.0,2,1,5,3,3,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
829,5,2,44545454.54545455,7,1.0,7,0.0,0,1,0,0,0.0,55.0,1,1,5,1,3,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
830,5,2,100000000.0,11,3.0,7,6.0,0,1,0,0,5.0,91.0,2,1,5,3,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
831,4,2,63513513.51351351,22,3.0,7,6.0,0,1,0,0,4.0,74.0,2,1,5,1,3,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
832,5,4,105882352.94117647,12,3.0,7,6.0,0,1,0,0,3.0,68.0,2,1,5,3,6,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
833,6,4,90277777.77777778,19,1.0,7,6.0,1,0,0,0,6.0,72.0,2,1,5,3,5,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
834,12,8,83333333.33333333,5,3.0,7,4.0,1,1,0,0,4.0,90.0,2,1,5,3,3,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
835,4,1,110000000.0,0,3.0,7,6.0,0,0,1,0,1.8975966562173459,55.0,1,1,5,3,6,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
836,11,9,125000000.0,0,3.0,7,6.0,1,0,0,0,2.0,123.0,3,1,5,3,3,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
837,6,4,120000000.0,0,3.0,7,3.0,1,0,0,0,4.0,149.0,3,1,5,3,5,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
838,4,2,89473684.21052632,18,1.0,7,6.0,1,0,0,0,3.0,76.0,2,1,5,1,3,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
839,5,4,70000000.0,8,1.0,7,6.0,1,0,0,0,2.0,64.0,2,1,5,3,3,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
840,5,3,114285714.28571428,1,3.0,7,6.0,1,0,0,0,5.0,105.0,2,1,5,3,3,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
841,5,3,135000000.0,0,3.0,7,6.0,0,1,0,0,3.0,105.0,2,1,5,3,5,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
842,7,2,76363636.36363636,6,3.0,7,6.0,1,0,0,0,7.0,110.0,2,1,5,3,3,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
843,4,2,72222222.22222222,15,3.0,7,6.0,0,1,0,0,1.0,90.0,2,1,5,1,3,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
844,5,4,110000000.0,10,3.0,7,6.0,0,0,1,0,4.0,122.0,2,1,5,3,3,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
845,4,2,89041095.89041096,18,1.0,7,6.0,1,0,0,0,4.0,73.0,2,1,5,3,3,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
846,3,1,40000000.0,10,3.0,7,0.0,0,1,0,0,2.0,75.0,1,1,5,1,3,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
847,5,4,64159292.03539823,0,3.0,7,6.0,1,0,0,0,1.0,113.0,3,1,5,3,3,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
848,5,4,125000000.0,0,3.0,7,6.0,0,1,0,0,1.0,150.0,3,1,5,3,5,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
849,5,2,150000000.0,0,3.0,7,6.0,1,0,0,0,1.0,126.0,3,1,5,3,5,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
850,5,3,84000000.0,0,1.0,7,6.0,0,0,1,1,3.0,73.0,1,1,5,3,3,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
851,5,2,87804878.04878049,11,3.0,7,6.0,0,1,0,0,3.0,82.0,2,1,5,3,3,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
852,5,3,109459459.45945945,6,3.0,7,6.0,0,1,0,0,3.0,74.0,2,1,5,3,3,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
853,5,2,94059405.94059406,6,3.0,8,6.0,0,1,0,0,1.0,101.0,2,1,5,3,5,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
854,3,2,84459459.45945945,13,1.0,7,6.0,0,1,0,0,3.0,148.0,3,1,5,3,3,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
855,5,3,90000000.0,1,3.0,7,6.0,1,0,0,0,4.0,105.0,2,1,5,3,3,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
856,5,4,90000000.0,8,1.0,7,6.0,1,0,0,0,5.0,64.0,2,1,5,3,5,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
857,5,4,155000000.0,0,3.0,7,6.0,1,0,0,0,1.0,138.0,3,1,5,3,5,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
858,19,4,96000000.0,4,1.0,7,6.0,1,0,0,0,1.0,75.0,2,1,5,3,3,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
859,6,2,83288135.59322034,0,1.0,7,6.0,0,1,0,0,4.0,118.0,2,1,6,3,3,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
860,6,4,71428571.42857143,5,1.0,7,6.0,1,0,0,0,1.0,105.0,2,1,5,3,3,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
861,5,1,43750000.0,0,1.0,8,0.0,1,0,0,0,2.0,80.0,2,1,5,3,3,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
862,4,2,92783505.15463917,21,1.0,7,6.0,0,1,0,0,1.0,97.0,2,1,5,3,5,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
863,5,3,61194029.85074627,8,1.0,7,6.0,0,1,0,0,4.0,67.0,2,1,5,1,3,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
864,4,1,105000000.0,0,3.0,7,6.0,1,0,0,0,2.0,85.0,2,1,5,3,5,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
865,7,8,75438596.49122807,4,1.0,7,6.0,1,0,0,0,3.0,57.0,1,1,5,3,3,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
866,4,2,121739130.43478261,22,1.0,9,6.0,0,1,0,0,3.0,69.0,2,1,5,1,5,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
867,4,1,67000000.0,19,3.0,7,6.0,1,1,0,0,4.0,77.0,2,1,5,3,5,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
868,4,2,50684931.50684932,26,1.0,7,6.0,1,0,0,0,3.0,73.0,1,1,5,1,3,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
869,5,2,81770833.33333333,8,1.0,7,6.0,0,1,0,0,1.0,96.0,2,1,5,3,3,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
870,4,1,75000000.0,30,3.0,7,6.0,0,0,0,1,2.0,100.0,2,1,2,1,4,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
871,4,2,85714285.71428572,12,3.0,7,6.0,0,0,0,1,1.0,42.0,1,1,5,3,3,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
872,5,2,122395833.33333333,18,3.0,9,6.0,0,1,0,0,5.0,172.5,3,1,6,3,3,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
873,4,4,62295081.96721312,14,1.0,7,6.0,1,1,0,0,0.0,61.0,1,1,5,1,3,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
874,5,2,110000000.0,0,3.0,7,6.0,1,1,0,0,5.0,172.5,4,1,5,3,5,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
875,5,1,30500000.0,1,1.0,7,0.0,1,0,0,0,-1.0,60.0,1,1,5,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
876,4,2,60000000.0,17,1.0,7,6.0,1,0,0,0,4.0,88.0,2,1,5,1,9,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
877,4,2,80985915.49295774,30,1.0,7,6.0,1,0,0,0,1.0,142.0,2,1,5,2,3,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
878,4,1,65625000.0,9,1.0,7,6.0,0,0,0,1,4.0,96.0,2,1,5,1,3,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
879,5,2,60000000.0,25,1.0,7,6.0,0,1,0,0,4.0,72.0,2,1,5,1,3,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
880,5,3,115000000.0,2,3.0,8,6.0,0,1,0,0,1.0,100.0,2,1,6,3,9,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
881,5,2,89473684.21052632,10,3.0,7,6.0,0,1,0,0,4.0,95.0,2,1,5,3,5,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
882,4,4,61230769.23076923,20,1.0,7,6.0,0,1,0,0,3.0,65.0,2,1,5,1,6,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
883,5,4,85185185.18518518,16,1.0,7,6.0,1,0,0,0,2.0,54.0,1,1,4,1,3,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
884,5,1,89108910.89108911,16,1.0,7,6.0,0,1,0,0,2.0,172.5,3,2,6,3,5,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
885,6,1,130000000.0,10,1.0,7,6.0,0,1,0,0,1.0,155.0,3,1,6,3,5,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
886,4,2,70000000.0,20,1.0,7,6.0,1,1,0,0,4.0,74.0,2,1,5,1,3,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
